comment,sentiment
环境 不错 味道 认为 好 熏 排骨 烤 蛏子 家 招牌 味道 真的 不错 量 锅包肉 那道 拌 海蜇 挺 惊艳 海蜇 劲 道 入味 外加 蚂蛤 花生 黄瓜 爽口 香脆 架子 烤肉 忘记 名字 肉 口感 香嫩 不错 小米 做 馅 外面 奶 香饼 包住 馅饼 好吃 价格 便宜 上菜 像是 半成品 ,1
一个 菜 一个 小时 催完 催完 根本就是 忘 忘 退 呵呵 味道 ,0
身孕 39 周来 吃 行动不便 空位 叫座 带到 很小 桌 服务员 态度 很差 上肉 弄 裤子 ,0
菜品 味道 不错 适合 闺蜜 聚会 甜品 好 ,1
第二次 依旧 好吃 中午 晚上 人多 东西 晚上 新鲜 种类 ,1
喜欢 津 菜系 觉得 经典 这家 店门 脸不太 显眼 里面 算 不小 两层楼 中午 营业时间 11 30 14 00 服务 不错 津菜 特点 偏甜口 喜欢 味道 最爱 馋 鱼密 虾 虾仁 个头 很大 下面 红果 火龙果 装有 一条 小 金鱼 鱼缸 端上来 造型 创意 更让人 食欲 大增 天使 魔鬼 奶茶 杯子 卡通 爱不释手 人均 消费 60 元多 三个 花 210 元多 打包 还会 再 ,1
赞 服务 好 菜式 新颖 味道 符合 大众 标准 ,1
点 推荐 剔牙 鸡 花椰菜 黑椒 兄弟 甜 本来 花椰菜 好吃 却 吃 一根 头发 瞬间 食欲 ,0
40 分钟 一个 菜 没上 服务 好差 超级 差 ,0
一直 听闻 娜娜 家 出名 今天 大悦 城 特地 跑 过去 吃 下 端午 假期 买 完 电影票 娜娜 家 五楼 骑鹅 公社 左边 走 相对来说 比较 好找 点菜 菜单 手机 扫 二维码 手机 点菜 说实话 方便 来回 找菜 麻烦 点菜 以后 就要 结账 默默 菜 点 红 丝绒 蛋糕 抹 茶 千层 蛋糕 芝士 土豆 甜虾 芒果 彩虹 沙拉 秘制 肉 奶油 蘑菇 汤 花费 242 秘制 肉 醉 上面 糖块 撒 再 大点 蛋糕 好吃 尤其 芝士 土豆 强力 推荐 中间 有个 插曲 令人 高兴 10 点半 坐在 娜娜 家 10 45 左右 下单 直到 11 38 菜品 全部 齐且 吃 完 奶油 蘑菇 汤 迟迟 未 询问 服务员 知道 后厨 十一点半 做饭 10 点 45 下单 奶油 蘑菇 汤 一直 11 点半后 厨 工作 做 呵呵 这点 服务员 满意 点菜 结账 过程 中 一个 服务员 后 厨 11 点半才 做饭 结账 提醒 芝士 土豆 稍微 等久些 上菜 过程 中 服务员 催 一下 菜 汤 服务员 告知 后厨 11 点半 工作 后厨 11 点半才 工作 11 点半前 热菜 芝士 土豆 秘制 肉 前一天 提前 做好 服务员 严重 前言 不达 后语 态度 坚决 下 服务员 蘑菇 汤 钱 扔 桌子 扭头 对不起 样子 态度 真的 呵呵 一个 开 五家 店 餐厅 肯定 有过 地方 大悦 城 人流量 排队 地方 服务 态度 应该 注意 这是 第一次 娜娜 家 最后 一次 娜娜 家 推荐 身边 朋友 ,0
破 地方 刷卡 刷 太懒 ,0
菜品 丰富 限时 押金 约 朋友 挺 好 ,1
过年 期间 菜品 好多 八个 只能 每份 菜品 点 两份 还要 久 上菜 服务 别提 一份 餐具 叉 勺 盘子 要个 杯子 半天 口味 整体 偏咸 用户 体验 太差 最近 别来 完年 ,0
手机 网上 同步 排号 排队 节省 时间 里面 真多 桌桌 点 拉皮 实在 太大 一份 只好 放弃 妈妈 熏 排骨 铁盘 蛏子 挺好吃 烤 茄子 一半 辣椒 味道 上菜 速度 挺快 环境 拥挤 角落里 大桌 热闹非凡 只好 一片 吵杂 中 结束 晚餐 ,1
推荐 日式 温泉 意面 奶酪 土豆泥 真心 好吃 不错 环境 不错 美中不足 排号 时间 太 长 点菜 只能 手机 点 菜单 刷卡 好 尤其 味道 值得 注意 下午 一点半 以后 主食 中午 多长时间 一点半 以后 提前 排队 避免 问题 ,1
车厘子 红 丝绒 蛋糕 特意 失望 至极 巧克力 味 一点红 丝绒 特有 香气 块 红色 巧克力 蛋糕 奶油 加 芝士 口感 醇厚 腌过 芝士 放在 甜品 里 真的 好 太咸 盐 敏感 红 丝绒 爱好者 吃 灾难 焦糖 烧鸡 以为 焦糖 汁 太天真 撒 砂糖 糖 烤焦 骺 甜 柠檬汁 挤 好些 芒果 思暮雪 反到 淡而无味 口味 反串 太魔性 实在 欣赏 ,0
一个 小时 桌位 上菜 慢 服务员 表面 客气 热情 服务员 懒散 点 大众 点评 推荐 菜 凉皮 味道 奇怪 偏甜 传统 做法 好吃 回锅肉 原来 糖醋 里脊 炸 根本 咬不动 妈妈 熏 排骨 吃 估清 奶香手 撕饼 金牌 烤 蛏 上面 蒜蓉 酱 超级 咸 放水 涮 涮 吃 等候 超过 小时 送 鲜榨 桃汁 难 喝 死 别送 ,0
环境 挺 好 干净 价位 菜品 来说 合适 烤肉 时间 太慢 吃 最后 全 ,1
等位 一个半 小时 人生 头一回 门口 领 鸡蛋 估计 太久 大伙儿 晕倒 门口 馆子 内里 却 井井有条 需要 以外 算 不错 菜量 不大不小 味道 菜色 好 价格 中偏 想 吃 一定 有恒心 毅力 ,1
吃 完 一家子 急性 肠胃炎 晚上 吐 早上 凌晨 需要 做好 打吊瓶 准备 现在 天津 店 早晚 黄 ,0
大众 点评 外地 貌似 失效 五星 看看 卖相 醉 量 吃 两口 不想 吃 浪费 粮食 应该 实在 好吃 一堆 黑漆漆 食欲 幸好 景点 还算蛮 实在 吃 不惯 天津 菜 ,0
每次 恒隆 北 李家都 满满的 排队 这次 例外 11 点半到 已经 拿到 80 多号 人气 火爆 味道 酱骨 先 卤过 地方 吃 太 味道 不错 茄汁 味道 过重 已经 味道 咸 酱汁 味儿 蟹黄 白玉 菇 我能 菜 咸 白玉 菇 已经 炸 咬劲 不看 菜单 样子 根本 吃不出 环境 客人 多加 座位 我能 理解 缩短 排队 时间 放在 门口 这是 几个 意思 人来人往 根本 办法 好好 吃饭 服务 饭 吃 一半 水 送来 结账 时 直接 买单 多问 一句 钱 一脸 欠 你家 钱 以后 再来 ,0
菜品 太 特色 吃 唯一 一家 整个 菜谱 一道 引起 食欲 饭馆 ,0
周六 家人 一起 吃 吃 好多 晚 点 肉 慢 吃 肉 吃饱 火龙果 西瓜 哈密瓜 挺 甜 鸡翅 牛舌 好吃 ,1
点 锅包肉 肉 薄 导致 根本 没法 吃 香薰 肉 好吃 ,0
觉得 比尔森 好吃 上肉 很快 抠门 ,1
吃 铁 刨花 头发 再也 不想 ,0
同学 聚餐 汉 八味 德 环境 挺 好 服务员 好 热情 招待 价钱 便宜 菜品 丰富 ,0
秋葵 蛏子 不错 三杯 素 没想到 凉菜 冰草 量 三个 吃 完 ,1
环境 很棒 适合 聚会 聊天 菜品 好吃 美味 喜欢 奶酪 罐子 喜欢 ,1
路过 天津 尝尝 北京 味道 是否 挺 好 偏差 人太多 排队 40 多分钟 满意 ,1
服务 不错 特别 一间 小店 旅游 大众 点评 找到 ,1
我点 完菜 问 服务员 可不可以 先 汤 给出 答案 坚决 否定 “ 不行 ” 奇怪 不行 要求 过分 询问 一道 菜 酱 爆 海兔 问 里面 是不是 鱿鱼 图片 确实 鱿鱼 确实 知道 海兔 服务员 没好气 一句 鱿鱼 道菜 酱 爆 鱿鱼 最后 点 两个 热菜 写 辣 有辣 很辣 考虑 消费者 吃 辣 注明 一下 反正 再 挺 失望 ,0
东西 好吃 种类 ,1
东西 性价比 不高 以后 再 ,0
人多 不好 排 味道 环境 不错 ,1
一次 不好 经历 吃 硬 异物 人多 却 不值 之前 评价 以为 水军 抹黑 现在 想想 应该 真人 体验 遥想 当年 第一家 店 邻居 捧场 店多 变味 想必 黑长 直 老板娘 再也 走 回来 远 讲 门口 接待 专业 环境 服务员 比较 客气 年轻人 普遍 比较 文艺 点菜 微信 这点 喜欢 强迫 关注 老菜式 看不到 翻新 花样 太腻 全剩 知道 后厨 加工 效果 蛋糕 腻 吃 不到 一半 薯泥 腻 有个 夹 柠檬 肉 漂油 最 可怕 吃 蛋糕 吃 硬 物 同事 当时 吃 蛋糕 孩子 孩子 吃 问题 这店 付得 起责 店员 道歉 更换 给出 原料 包装盒 解释 想想 受不了 包装 打碎 搅 蛋糕 里 知道 完全 心情 吃 保命 弃桌 ,0
觉得 每次 疯 需要 位置 口味 不错 服务质量 实在 失望 尤其 门口 排号 ,0
周日 中午 12 15 点 菜 第一个 菜 30 分钟 第二个 20 分钟 几个 客人 一个 厨师 配菜 这种 接待 能力 客人 干 合适 第三个 菜 20 分钟 两份 邻桌 一份 盘子 汤 擦净 上菜 合适 倍儿 咸 一个 味 心情 照片 ,0
有点 晚 木 办法 只能 好吃 double ,1
排队 挺 好 菜式 好吃 服务 热情 卫生 提高 完美 ,1
人太多 朋友 四点 排队 18 号 六点 前面 只动 三桌 大桌 不好 运气 好 让给 一个 号 八点 朋友 宝宝 穿鞋 刚到 测量杆 收费 测量杆 延伸 台阶 下面 厘米 这点 不合理 建议 孩子 孩子 一米 收 25 贵 根本 吃 大部分 偏辣 宝宝 包间 满九人 消费 还要 额外 支付 40 包间 费用 这点 有点 严苛 也就是说 低于 九个 人要 花 九个 费用 还要 额外 加 包间 费 好 吃 原来 金 汉斯 比尔 烤肉 类似 没太多 新鲜感 口味 不错 补菜 速度 一个 爱喝 饮料 只 喝 一杯 奶茶 碳酸 饮料 根本 气 喝 糖水 喜欢 虾 不错 螃蟹 壳 排队 烤生 蚝 吃 肉 限制 每人 俩个 仅此一次 再来 ,0
最多 两星 店面 很小 座位 局促 大众 点评 点 几个 好评 菜 味道 服务员 服务 真的 敷衍 一个 女生 总是 心不在焉 招呼 半天 过来 食客 着想 意识 少点 一个 菜 再也不会 ,0
甜 要死 好吃 发红包 赚 好评 ,0
挺 好 适合 朋友 聚会 环境 不错 肉 美味 ,1
服务态度 太 差 以后 再也 不想 ,0
虾 不错 比较 创意 地点 有点 偏 ,0
天津 第一顿 挺 失望 只能 这家 营销 做 好 大众 点评 里 搜到 评价 评价 高 从意 风街 走 公里 进门 餐厅 装修 文艺 小 清新 范的 直观 做饭 我点 第二页 俩 菜 后 服务员 大力 推荐 第一页 四道 菜 改成 牙签 鸡丁 圆白菜 凉菜 点 肉皮 冻 肉皮 冻 口感 琼脂 太 里面 小块 肉皮 牙签 鸡块 尚可 炝 炒 圆白菜 家里 炒 类似 做饭 厨子 服务 OK 送 酸奶 菜品 味道 太 失望 连带 大众 点评 失望 天津 三顿 正餐 耽误 品尝 美食 ,0
拼种 太多 吃 过来 秘制 梅肉 培根 卷 好多 好吃 蛋挞 ,1
比较 半个 小时 付款 方便 ,1
挺 好 实物 不错 挺全 挺值 价格 ,1
两星 只 针对 吃 甜品 下午 吃 点 芒果 千层 奶酪 罐子 千层 满意 满意 一星 一点 新鲜 奶油 一点 绵密 如死 般的 硬实 芒果 料 一点 不足 新鲜 水份 不多先 芒果 清香 僵硬 最后 饼 皮 whattt 吃 十天 前 硬 过期 价格 吃 千层 真的 一点 脾气 奶酪 罐子 时 稍微 高 一些 奶酪 味道 不错 感觉 新鲜 略带 咸味 口感 比较满意 看似 分层 知道 口感 吃 却 单一 实话 没太高 要求 实在 一些 满意 只 吃 甜品 知道 再 尝试 正餐 期待 环境 安排 之后 换 桌子 看似 干净 一层 水 擦 服务态度 倒 不错 自助 点单 扫 桌上 二维码 找到 坐 26 号 否认 评价 好像 真的 过期 至少 新鲜 吃 最 难吃 千层 最 难吃 ,0
北 李妈妈 家 实在 太 火爆 妈妈 俩 一点多 需要 号 菜 味道 真的 好吃 每次 必点 手 抓 饼 京酱 肉丝 这次 一大 发现 发现 粉丝 好吃 妈妈 俩 点 三个 菜 太 整好 ,1
说实话 真挺 知道 多人 追捧 菜品 口味 没什么 特点 小 扣扣 地方 环境 那么回事 等位 40 分钟 原本 以为 火 进店 发现 是因为 上菜 太慢 服务员 挺 死心眼儿 肉丝 甜口 山寨 版 鱼香肉丝 加 笋丝 木耳 鸡丁 加 签子 炸 串儿 味儿 奶茶 只为 瓶子 还要 菜花 感觉 焯 水 再 水煮鱼 油炒 味儿 再 第二次 这次 不值 功夫 ,0
挺 好 贵 每次 排队 吃 ≥ ﹏ ≤ ,1
北极 虾 扇贝 冰冻 吃 ,0
贵 猪 脆骨 炖 豆角 味道 太差 难吃 烤肉 算是 太咸 ,0
最爱 吃 那条 鱼 觉得 一般般 ,1
小吊梨汤 开 天津 大悦 城 一家 很火 火 北京 菜馆 今天 过生日 地方 选在 位置 南开 大悦 城 南区 楼 麻辣 诱惑 外婆家 九毛 一层 环境 北京 文化 浓郁 背景音乐 北京 小曲 装潢 餐厅 布局 讲究 北京 特色 服务 最近 想 吃 小 吊梨汤 排队 肯定 饭点 估计 要排 一个 小时 左右 他家 服务 有点 乱 也许 顾客 太多 缘故 结账 时 服务员 一桌 菜算到 桌 无缘无故 100 块钱 还好 明细 他家 开 发票 昨天 刚刚 经历 发票 风波 真的 想 打电话 税务局 投诉 想想 算了 今天 生日 不想 扫兴 小票 改日 来取 发票 最后 重点 菜品 大众 点评 推荐 菜下 小吊梨汤 每桌 必点 梨 汤 口味 醇厚 微甜 喝上 一口 解渴 润喉 不愧为 镇店 之宝 干酪 鱼 店里 特色 依然 每桌 必点 干酪 鱼 样子 可爱 舍不得 吃 老婆 吃 之前 商量 许久 真 吃 吃 鱼头 吃 鱼尾 味道 想象 甜 入口 爽滑 口感 极佳 真是 甜品 中 极品 豌豆黄 小 吊梨汤 吃 朋友 极力推荐 点 甜品 豌豆 味 很浓 凉凉的 适合 夏天 吃 桂花 山药 一个 桂花 控 原因 前年 苏州旅游 八月 桂花 开 一下子 爱 桂花 味道 现在 喜欢 吃 桂花 做 菜 道菜 桂花 味 重 山药 完全 入味 只能 打个 及格 分 梨球 果仁 虾 好吃 一道 热菜 大虾 炸 酥脆 梨球 甜味 好吃 爆 推荐 烤鸭 吃 北京 菜 点 烤鸭 总 觉得 差 点 点 半只 总体 来说 中规中矩 值得一提的是 春饼 根本 吃 最后 今天 生日 店家 送 长寿面 感动 面 应该 鸭汤 煮 很香 不咸 非常感谢 今天 一个 开心 生日 ,1
菜量 价格 偏贵 味道 再 ,0
第一次 天津 大众 点评 网上 找 好吃 小 吊梨汤 很晚 大悦 城 店 以后 小吊梨汤 已经 卖完 点 羊肉 鸡毛 菜 豆腐 梨 汤 虾 牛腩饭 味道 好 应该 京菜 系列 唯一 遗憾 喝到 小 吊梨汤 下次 机会 再 品尝 ,1
吃 感觉 第一次 吃 好吃 ,1
很久 写 点评 这次 实在 忍无可忍 昨天 一家 四口 这家 吃晚饭 老公 吃 完 有点 拉肚子 当时 笑 几句 吃 自助 有点 奇怪 吃 特别 特别 杂 东西 昨天夜里 公婆 相继 腹泻 今天 早晨 上吐下泻 现在 班 没法 想 请假 回家 之前 别家 吃 自助 生冷 不忌 这种 情况 回 这家 店 昨天 第一次 吃 周日 下午 五点 过去 门口 真是 吓傻 前面 70 多桌 等位 很久没 见过 一家 店 火爆 场面 当时 奇怪 过人之处 五点 号 六点半 进店 觉得 不过如此 食物 没什么 特别 环境 此类 自助 常见 昏暗 嘈杂 服务 人员 实在 忙不过来 只能 转过 来收 餐盘 昨天 吃 完 想 写个 点评 提醒 下 当时 觉得 真的 必要 长时间 吃 一顿 不过如此 饭 现在 真的 愤怒 从没 外面 吃饭 吃 一星 差评 ,0
小 长假 最后 一天 冒雨 吃 订桌 食客 不像 白色 桌布 白色 沙发 显得 环境 洁净 拉皮 每次 必点 菜 量大味 正料 足 嫌 麻酱 料少 服务员 添 认为 锅包肉 值得 推荐 肉炸 硬 汁 偏酸 吃全 剩下 旁边 一桌 结账 时 剩下 ,1
挺 好 真不错 一家人 吃 好 ,1
还行 刚开 干酪 鱼 果仁 虾 不错 感觉 牛肉 饭 有点咸 ,1
中 好 价格 贵 吃 东西 少 雪冰 外面 吃 价位 不值 猪蹄 味道 太 少 吃饱 吃 好 推荐 ,0
天津 玩 一趟 点评 这家 很火 过来 尝尝 早 排队 环境 行 服务员 有点儿 愣愣 点 招牌 熏 排骨 熏 有点儿 发苦 手 撕饼 一点儿 不香 吃 腻 烤 蛏子 好 奇怪 口感 特别 腻歪 沙子 妈妈 拉皮 行 好大一 盘子 黄瓜 卖相 倒 还行 想 吃 锅包肉 当天 卖完 真不知道 一家 店 排队 完全 好吃 跟风 失败 吃 200 相当 不值 ,0
人太多 根本 正点 吃 饭 点多 吃 晚餐 晚上 点多 排不上 队 饿得 真受不了 资深 吃货 难以 招架 人少 特色菜 吃 不全 人多 排队 太 麻烦 纠结 店外 演唱会 乌央 乌央 以后 还要 排队 吃 拼 ,1
觉得 菜 喜欢 外婆家 ,0
四星 周末 小伙伴 约 饭 选 两个 女生 两份 甜点 两个 菜 一壶 小 吊梨汤 吃 撑 梨 汤 最后 打包 人少 吃 炒菜 合适 干酪 鱼 玩坏 干酪 鱼 口感 不错 那种 吉利 丁堆 感觉 梨球 果仁 虾 梨球 虾仁 搭配 奇妙 虾仁 剖开 炸 虾线 处理 干净 改进 小吊 自制 豆腐 热 超级 好吃 外层 炸 酥脆 里面 嫩嫩的 味道 赞 咸淡 正合适 冷 之后 有点 腻 小 吊梨汤 两个 人要 一壶 只 喝 一半 倒 感觉 梨 汤 浓度 小伙伴 银耳 长时间 煮 溶 汤里 豌豆黄 好吃 甜甜的 腻 湿度 刚刚 好 摆盘 小 吊梨汤 壶 搭 下次 避开 网红菜 吃 ,1
恒隆 六楼 最 地方 清新 冰草 菜单 删掉 每次 每次 蛏子 挺好吃 味道 不错 三杯 鸡 酸菜鱼 每次 必点 奶 香饼 好吃 奶 香味 特别 浓 不太 适合 做 主食 吃 比较 腻 零食 不错 总听 挺 好 ,1
口味 超级 喜欢 一点 时间 不吃 想念 点餐 麻烦 需要 手机 app 结账 还要 跑 前台 麻烦 ,1
恒隆 里 最 喜欢 一家 店 经济 实惠 好吃 ,1
闺蜜 聚会 过节 点菜 头 一次 遇到 店家 点 10 菜 三个 菜 点 告知 虾仁 一会 告知 虾仁 爆 三鲜 男服务员 态度 粗鲁 菜品 不全 提前 告知 点 完菜 告知 打烊 上午 开门 小吊梨汤 无语 ,0
看到 北京 菜 排行 第一名 朋友 慕名而来 失望 一次 经历 应该 再 第二次 七点 半左右 半个 小时 不算 慢 点 推荐 几个 特色菜 小吊梨汤 里面 应该 加 蜂蜜 糖精 齁 甜 中等 壶 不算 椒 麻 排骨 图片 很大 盘子 很小 普通 饭馆 凉菜 盘 这是 第一个 失望 地方 还点 一个 松仁 爆 三鲜 菜 还点 一个 番茄 牛腩 蛋 西红柿 炒鸡蛋 放 六七块 牛腩 菜 距离 前 两个 菜 中间 上菜 时间 半个 小时 梨 汤 喝 这是 第二个 失望 地方 结账 时 告知 只能 微信 现金 结账 月底 开发票 支付宝 付 点菜 后 告知 结账 月底 开票 理由 失望 ,0
好吃 吃 完 剩下 人均 100 挺好吃 ,1
期望值 太高 失望 点 排号 一个多 小时 号 先说 梨 汤 熬 太 很浓 稠 喝 清爽 越 喝 越 渴 不太 习惯 口味 量 挺 足 干酪 鱼 淡淡的 奶油味 甜甜的 好吃 豆腐 里面 似乎 韭菜 炸 不脆 最 闹心 牛肉 烩饭 小时 上菜 味道 一个 字 诠释 咸 ,0
门面 很小 菜 比较 贵 两个 人花 不到 300 饮料 贵 环境 应该 再 ,0
菜品 味道 好 环境 优越 全家 满意 下次 还会 ,1
排 久 队 大厅 乱 嘈杂 菜 一般般 味道 吃 顺口 ,0
挺好吃 特别 排骨 喜欢 还会 再 ,1
口味 挺 好 烤肉 好吃 回家 急性 肠胃炎 挺 干净 知道 怀疑 饮料 问题 ,0
乍看 菜单 觉得 行 可菜 味道 实在 不怎么样 青菜 里 木耳 馊 店家 问题 招牌 排骨 端上来 凉乎乎 嚼 不动 肉饼 难吃 知道 上面 好评 是不是 店家 写 反正 再 ,0
同事 去过 觉得 不错 推荐 机会 尝尝 ,1
前几次 挺 好 之后 越来越 差劲 ,0
